Candidate Organization Link,Industry,Industry Group Description,Industry Group Wiki Page,duplicate
http://www.industrialexpertise.com,Energy,"The Sheet Metal and Air Conditioning Contractors' National Association (SMACNA; pronounced 'Smack'-'Nah') is an international trade association with more than 4,500 contributing contractor members [1] in 103 chapters [2] throughout the United States, Canada, Australia and Brazil. Its headquarters is in Chantilly, Virginia.",https://en.wikipedia.org/wiki/Sheet_Metal_and_Air_Conditioning_Contractors%27_National_Association,False
http://www.smwnpf.org,Energy,"The Sheet Metal and Air Conditioning Contractors' National Association (SMACNA; pronounced 'Smack'-'Nah') is an international trade association with more than 4,500 contributing contractor members [1] in 103 chapters [2] throughout the United States, Canada, Australia and Brazil. Its headquarters is in Chantilly, Virginia.",https://en.wikipedia.org/wiki/Sheet_Metal_and_Air_Conditioning_Contractors%27_National_Association,False
http://www.seia.org,Energy,"The Solar Energy Industries Association (SEIA), established in 1974, is a national non-profit trade association of the solar-energy industry in the United States.[1]
",https://en.wikipedia.org/wiki/Solar_Energy_Industries_Association,False
http://www.solargenerationusa.org,Energy,"The Solar Energy Industries Association (SEIA), established in 1974, is a national non-profit trade association of the solar-energy industry in the United States.[1]
",https://en.wikipedia.org/wiki/Solar_Energy_Industries_Association,False
http://dsireusa.org,Energy,"The Solar Energy Industries Association (SEIA), established in 1974, is a national non-profit trade association of the solar-energy industry in the United States.[1]
",https://en.wikipedia.org/wiki/Solar_Energy_Industries_Association,False
http://www.thesolarfoundation.org,Energy,"The Solar Energy Industries Association (SEIA), established in 1974, is a national non-profit trade association of the solar-energy industry in the United States.[1]
",https://en.wikipedia.org/wiki/Solar_Energy_Industries_Association,False
http://arcade-museum.com,Entertainment and leisure,"
",https://en.wikipedia.org/wiki/American_Amusement_Machine_Association,False
http://adangerousbusiness.com,Entertainment and leisure,"
",https://en.wikipedia.org/wiki/American_Amusement_Machine_Association,False
http://www.arcade-history.com,Entertainment and leisure,"
",https://en.wikipedia.org/wiki/American_Amusement_Machine_Association,False
http://aa.arcade-museum.com,Entertainment and leisure,"
",https://en.wikipedia.org/wiki/American_Amusement_Machine_Association,False
http://americanpyro.com,Entertainment and leisure,The American Pyrotechnics Association is an advocacy group that aims to get consumer fireworks legalized across the United States and educate citizens on the safe use of fireworks.,https://en.wikipedia.org/wiki/American_Pyrotechnics_Association,False
http://www.businesswire.com,Entertainment and leisure,The American Pyrotechnics Association is an advocacy group that aims to get consumer fireworks legalized across the United States and educate citizens on the safe use of fireworks.,https://en.wikipedia.org/wiki/American_Pyrotechnics_Association,False
https://finance.yahoo.com,Entertainment and leisure,The American Pyrotechnics Association is an advocacy group that aims to get consumer fireworks legalized across the United States and educate citizens on the safe use of fireworks.,https://en.wikipedia.org/wiki/American_Pyrotechnics_Association,False
http://www.travelsense.org,Entertainment and leisure,"The American Society of Travel Agents (ASTA) is a trade association which was formed to represent and defend the business and regulatory public policy interests of travel intermediaries, including travel agencies (including traditional ""brick and mortar"" agencies, online portals, mega- and corporate agencies, and small and mid-market businesses) and tour providers (including wholesalers and operators). The headquarters is in Alexandria, Virginia, United States; it is a US Internal Revenue Service 501(c)(6) tax-exempt not-for-profit entity.[1]",https://en.wikipedia.org/wiki/American_Society_of_Travel_Agents,False
http://www.asta.org,Entertainment and leisure,"The American Society of Travel Agents (ASTA) is a trade association which was formed to represent and defend the business and regulatory public policy interests of travel intermediaries, including travel agencies (including traditional ""brick and mortar"" agencies, online portals, mega- and corporate agencies, and small and mid-market businesses) and tour providers (including wholesalers and operators). The headquarters is in Alexandria, Virginia, United States; it is a US Internal Revenue Service 501(c)(6) tax-exempt not-for-profit entity.[1]",https://en.wikipedia.org/wiki/American_Society_of_Travel_Agents,False
http://www.archerytrade.org,Entertainment and leisure,"The Archery Trade Association (ATA), is the trade group representing manufacturers, retailers, distributors, sales representatives and others working in the archery and bowhunting industry.[1] The ATA has served its members since 1953. It is dedicated to making the industry profitable by decreasing business overhead, reducing taxes and government regulation, and increasing participation in archery and bowhunting.
",https://en.wikipedia.org/wiki/Archery_Trade_Association,False
http://www.BroadwayLeague.com,Entertainment and leisure,"The League of American Theatres and Producers (1985-2007)
",https://en.wikipedia.org/wiki/The_Broadway_League,False
http://www.demashow.com,Entertainment and leisure,"Diving Equipment and Marketing Association (DEMA, formerly the Diving Equipment Manufacturers Association),[1][2] is an international organization dedicated to the promotion and growth of the recreational scuba diving and snorkeling industry. With more than 1,300 members, this non-profit, global organization promotes scuba diving through consumer awareness programs and media campaigns such as the national Be a Diver campaign; diver retention initiatives such as DiveCaching; and an annual trade-only event for businesses in the scuba diving, action watersports and adventure/dive-travel industries, DEMA Show.[3]
",https://en.wikipedia.org/wiki/Diving_Equipment_and_Marketing_Association,False
http://www.dema.org,Entertainment and leisure,"Diving Equipment and Marketing Association (DEMA, formerly the Diving Equipment Manufacturers Association),[1][2] is an international organization dedicated to the promotion and growth of the recreational scuba diving and snorkeling industry. With more than 1,300 members, this non-profit, global organization promotes scuba diving through consumer awareness programs and media campaigns such as the national Be a Diver campaign; diver retention initiatives such as DiveCaching; and an annual trade-only event for businesses in the scuba diving, action watersports and adventure/dive-travel industries, DEMA Show.[3]
",https://en.wikipedia.org/wiki/Diving_Equipment_and_Marketing_Association,False
